freight_value,payment_value,payment_installments,product_weight_g,delivery_days,price,review_score
7.4,54.78,1,200.0,11.0,19.99,1
43.39,342.39,6,2950.0,7.0,299.0,5
7.78,41.36,3,150.0,2.0,12.9,1
21.61,181.51,5,2350.0,15.0,159.9,5
20.25,150.15,2,4350.0,8.0,129.9,5
16.6,101.6,1,2000.0,6.0,34.2,5
16.6,101.6,1,9700.0,6.0,34.2,5
17.62,147.52,3,4800.0,8.0,129.9,5
25.71,150.61,9,3000.0,9.0,124.9,5
11.85,36.35,1,100.0,9.0,24.5,4
16.79,48.69,1,250.0,16.0,31.9,4
17.88,107.78,3,750.0,19.0,89.9,5
18.71,83.7,4,350.0,25.0,64.99,1
15.1,258.2,8,958.0,13.0,114.0,3
22.62,152.52,6,233.0,17.0,129.9,4
16.62,366.52,10,3733.0,2.0,349.9,5
17.64,69.64,1,200.0,9.0,52.0,5
13.83,370.02,4,767.0,2.0,356.19,5
12.69,127.77,2,400.0,25.0,29.9,1
14.52,51.42,1,700.0,10.0,36.9,4
11.85,57.5,2,200.0,4.0,16.9,4
22.83,182.83,1,1700.0,26.0,160.0,5
22.64,792.54,5,6250.0,16.0,769.9,5
8.29,64.58,2,250.0,14.0,24.0,4
16.32,50.72,1,1150.0,7.0,34.4,3
19.32,59.22,1,550.0,5.0,39.9,5
17.66,76.66,4,1550.0,12.0,59.0,1
7.81,87.71,1,400.0,7.0,79.9,5
15.1,60.1,2,200.0,6.0,45.0,5
13.08,88.08,1,2600.0,5.0,75.0,4
18.09,138.08,4,1600.0,11.0,119.99,5
18.11,497.91,10,500.0,12.0,479.8,5
11.71,76.61,5,1205.0,7.0,64.9,5
18.57,117.57,1,2100.0,21.0,99.0,5
21.33,126.57,5,750.0,8.0,59.9,5
21.34,126.57,5,500.0,8.0,24.0,5
31.8,181.79,5,5200.0,12.0,149.99,5
11.92,71.82,1,750.0,13.0,59.9,5
37.51,587.5,10,15850.0,5.0,549.99,5
11.39,120.29,2,1850.0,15.0,108.9,1
10.96,30.95,1,100.0,9.0,19.99,5
18.24,38.23,3,300.0,6.0,19.99,5
16.82,70.82,3,464.0,7.0,54.0,5
7.4,27.3,1,200.0,6.0,19.9,5
15.1,60.0,3,400.0,19.0,44.9,5
12.69,40.87,1,1200.0,20.0,28.18,4
27.2,72.2,3,450.0,34.0,45.0,5
19.91,79.81,1,8525.0,32.0,59.9,1
18.33,204.92,3,250.0,4.0,32.9,5
21.66,138.96,1,4105.0,35.0,117.3,2
12.7,311.7,1,311.0,16.0,299.0,2
17.77,185.34,1,1500.0,15.0,74.9,4
16.11,66.01,5,5400.0,28.0,49.9,4
23.52,872.52,5,1833.0,7.0,849.0,5
17.78,29.77,1,200.0,17.0,11.99,1
14.79,83.79,3,1500.0,10.0,69.0,5
13.84,181.84,4,335.0,5.0,168.0,4
12.48,27.38,1,150.0,9.0,14.9,3
16.11,330.66,1,600.0,10.0,39.0,5
9.92,233.92,10,2134.0,1.0,224.0,5
28.03,178.03,4,3800.0,6.0,150.0,5
11.73,81.63,3,1900.0,7.0,69.9,5
27.35,177.25,4,6550.0,9.0,149.9,5
14.34,203.34,2,1507.0,26.0,189.0,4
12.13,102.03,4,1383.0,14.0,89.9,5
27.24,307.24,1,5323.0,28.0,280.0,4
29.33,105.78,1,7000.0,9.0,76.45,2
18.16,290.0,2,1700.0,14.0,129.9,5
18.16,6.12,1,1700.0,14.0,129.9,5
17.19,366.19,8,363.0,32.0,349.0,1
22.06,58.05,5,125.0,23.0,35.99,3
157.32,1006.32,1,7750.0,11.0,849.0,3
17.35,77.25,3,550.0,5.0,59.9,5
22.55,142.45,2,488.0,10.0,119.9,5
8.93,318.17,4,115.0,4.0,97.0,5
17.12,318.17,4,200.0,4.0,89.0,5
16.12,76.02,1,123.0,12.0,59.9,5
15.24,85.14,8,283.0,14.0,69.9,4
10.16,212.06,1,550.0,21.0,201.9,1
13.59,192.59,3,1125.0,13.0,179.0,5
14.52,49.51,4,200.0,15.0,34.99,5
19.38,118.37,10,583.0,39.0,98.99,3
13.92,93.91,2,250.0,7.0,79.99,1
16.41,79.31,1,3070.0,11.0,62.9,5
12.89,45.89,1,100.0,6.0,33.0,5
18.28,37.18,3,600.0,11.0,18.9,3
16.99,76.98,7,800.0,16.0,59.99,5
15.1,34.0,1,100.0,6.0,18.9,1
48.84,248.84,10,9750.0,22.0,200.0,5
16.79,31.69,3,150.0,11.0,14.9,5
26.95,116.85,2,3900.0,2.0,89.9,5
17.12,76.02,3,7000.0,10.0,58.9,5
17.95,117.94,1,4475.0,23.0,99.99,5
39.03,179.03,5,1238.0,24.0,140.0,5
18.59,88.58,2,100.0,11.0,69.99,4
23.49,103.39,8,1100.0,19.0,79.9,5
14.59,148.98,3,100.0,14.0,59.9,4
13.08,48.08,1,1867.0,8.0,35.0,5
27.05,99.95,4,900.0,18.0,72.9,5
16.02,195.92,1,750.0,9.0,179.9,5
24.27,255.16,6,4200.0,12.0,69.0,5
20.63,255.16,6,7850.0,12.0,47.99,5
15.98,29.63,1,1200.0,21.0,13.65,4
48.65,355.95,2,5683.0,14.0,307.3,4
19.43,389.43,10,750.0,10.0,370.0,5
13.37,116.72,4,1517.0,14.0,44.99,4
108.63,536.53,5,3450.0,12.0,427.9,4
14.52,24.42,1,1500.0,12.0,109.9,5
14.52,100.0,1,1500.0,12.0,109.9,5
43.04,132.94,6,1383.0,21.0,89.9,5
24.11,193.11,2,2250.0,31.0,169.0,5
15.41,90.41,1,350.0,5.0,75.0,5
17.0,2416.0,10,9100.0,12.0,2399.0,5
10.96,31.86,1,200.0,9.0,20.9,1
13.01,63.0,2,250.0,11.0,49.99,5
11.87,64.86,1,600.0,17.0,52.99,3
18.99,43.98,1,300.0,8.0,24.99,5
15.55,164.55,2,2950.0,1.0,149.0,5
7.87,48.97,1,675.0,3.0,41.1,5
28.92,103.72,4,3008.0,21.0,74.8,5
17.37,136.37,1,1650.0,13.0,119.0,5
17.63,66.63,1,250.0,7.0,49.0,5
45.3,165.3,1,5950.0,17.0,120.0,4
21.53,86.53,6,12450.0,27.0,65.0,4
14.1,57.09,5,350.0,33.0,42.99,1
45.09,135.08,1,5950.0,6.0,89.99,5
15.17,150.14,3,150.0,20.0,59.9,3
11.94,74.94,1,200.0,12.0,63.0,5
11.85,23.82,1,175.0,14.0,11.97,4
14.52,33.13,3,150.0,18.0,18.61,5
7.39,23.89,2,150.0,3.0,16.5,5
15.24,85.14,1,600.0,17.0,69.9,5
36.02,135.92,12,600.0,11.0,99.9,4
16.32,96.32,1,9400.0,10.0,80.0,5
16.79,900.36,8,400.0,5.0,883.57,5
8.09,127.08,2,488.0,4.0,118.99,5
15.1,71.31,7,550.0,8.0,47.99,4
21.79,281.79,3,6350.0,13.0,260.0,5
8.93,118.92,1,400.0,5.0,109.99,5
20.28,168.28,2,850.0,48.0,148.0,1
20.88,150.87,10,7600.0,16.0,129.99,4
17.95,117.85,1,1350.0,8.0,99.9,4
9.34,69.24,1,680.0,12.0,59.9,5
7.87,24.47,1,100.0,4.0,16.6,5
15.1,110.1,1,500.0,13.0,39.95,3
15.11,45.01,1,200.0,11.0,29.9,5
32.86,122.76,3,16100.0,6.0,89.9,5
29.11,130.81,1,1300.0,17.0,101.7,3
12.21,42.2,4,300.0,19.0,29.99,4
12.62,172.52,1,1300.0,9.0,159.9,4
18.88,108.09,1,902.0,6.0,106.9,4
18.88,17.69,1,902.0,6.0,106.9,4
13.58,93.48,1,800.0,6.0,79.9,5
45.19,149.16,3,9750.0,16.0,103.97,5
15.1,55.0,1,150.0,15.0,39.9,5
41.27,131.07,9,8333.0,6.0,89.8,4
12.14,324.08,1,1800.0,3.0,149.9,5
12.48,152.38,1,500.0,8.0,139.9,5
16.05,50.95,1,500.0,3.0,34.9,3
46.6,346.59,7,17300.0,10.0,299.99,5
7.71,31.51,1,283.0,1.0,23.8,4
15.23,33.13,1,200.0,11.0,17.9,5
12.48,62.38,1,750.0,5.0,49.9,5
73.92,803.92,1,13000.0,21.0,730.0,1
23.8,148.7,4,4338.0,21.0,124.9,4
27.7,224.7,2,4100.0,31.0,197.0,1
15.1,34.09,1,50.0,12.0,18.99,1
13.37,63.27,1,1650.0,9.0,49.9,5
19.21,209.2,1,11850.0,7.0,189.99,1
17.27,232.27,1,417.0,10.0,215.0,4
15.15,72.14,2,250.0,10.0,56.99,5
17.0,343.16,8,5300.0,33.0,326.16,4
25.73,150.0,1,1300.0,13.0,169.0,5
25.73,44.73,1,1300.0,13.0,169.0,5
18.23,57.23,5,550.0,10.0,39.0,4
12.84,203.67,3,416.0,12.0,190.83,5
12.48,29.38,1,100.0,17.0,16.9,3
15.1,41.35,1,1000.0,28.0,26.25,3
7.39,27.38,1,100.0,2.0,19.99,5
9.34,79.24,7,950.0,7.0,69.9,5
30.82,170.76,3,9183.0,18.0,139.94,3
17.25,62.25,2,200.0,3.0,45.0,5
12.79,56.79,1,250.0,7.0,44.0,5
13.37,53.27,3,625.0,4.0,39.9,5
15.79,40.68,1,150.0,19.0,24.89,4
15.02,196.03,2,100.0,11.0,181.01,5
12.32,99.79,1,1550.0,4.0,87.47,4
15.37,104.37,1,700.0,14.0,89.0,5
7.78,26.68,1,145.0,3.0,18.9,4
20.98,95.98,2,200.0,16.0,75.0,2
15.04,220.04,10,4600.0,8.0,205.0,3
16.95,66.85,1,150.0,14.0,49.9,5
18.57,128.47,1,1500.0,8.0,109.9,5
17.6,135.0,2,1650.0,18.0,49.9,1
23.72,192.72,4,8150.0,11.0,169.0,4
15.51,29.68,1,500.0,13.0,89.99,4
15.51,75.82,7,500.0,13.0,89.99,4
19.68,89.65,8,700.0,6.0,69.97,5
14.57,155.95,4,1275.0,4.0,141.38,5
63.13,253.12,1,2416.0,17.0,189.99,4
15.23,84.13,1,1450.0,13.0,68.9,5
24.58,524.48,4,2450.0,7.0,499.9,5
23.08,74.08,3,417.0,18.0,51.0,5
12.62,172.52,8,584.0,6.0,159.9,4
20.94,95.53,1,4250.0,5.0,74.59,4
16.6,98.48,1,1600.0,10.0,32.64,5
16.6,98.48,1,1500.0,10.0,32.64,5
7.78,56.78,1,400.0,5.0,49.0,3
27.6,178.58,1,575.0,13.0,150.98,4
8.11,35.41,1,350.0,5.0,27.3,5
14.87,50.57,1,167.0,10.0,99.9,5
14.87,13.63,1,167.0,10.0,99.9,5
62.49,312.49,2,12000.0,13.0,250.0,3
11.39,481.52,10,3305.0,6.0,108.99,5
27.11,143.1,1,2600.0,5.0,115.99,4
25.77,189.33,1,240.0,14.0,59.8,2
25.76,189.33,1,300.0,14.0,78.0,2
40.42,139.42,2,7800.0,11.0,99.0,5
22.58,221.58,10,2550.0,11.0,299.0,5
22.58,100.0,1,2550.0,11.0,299.0,5
52.84,171.84,6,5075.0,14.0,119.0,5
19.25,820.75,8,1600.0,7.0,144.9,5
16.05,46.05,1,175.0,12.0,30.0,5
14.52,34.42,1,200.0,8.0,19.9,5
22.19,220.19,2,850.0,12.0,198.0,5
11.85,22.84,2,200.0,30.0,10.99,1
11.27,427.77,8,2303.0,1.0,416.5,5
20.94,270.84,8,750.0,7.0,249.9,5
15.01,194.91,3,450.0,35.0,179.9,1
17.19,149.07,1,800.0,19.0,32.5,3
18.73,88.72,2,2200.0,17.0,69.99,5
36.92,216.82,10,17400.0,17.0,179.9,4
24.66,27.55,1,8800.0,62.0,34.99,3
24.66,32.1,2,8800.0,62.0,34.99,3
15.79,2.68,1,200.0,28.0,13.99,5
15.79,27.1,1,200.0,28.0,13.99,5
18.44,67.44,5,200.0,7.0,49.0,5
44.86,364.57,1,500.0,14.0,139.9,2
11.89,364.57,1,556.0,14.0,167.92,2
27.04,274.08,3,5950.0,8.0,110.0,3
14.54,314.53,8,394.0,6.0,299.99,5
17.44,187.34,1,1600.0,13.0,169.9,5
13.37,57.72,1,1350.0,11.0,44.35,5
25.68,82.67,1,350.0,16.0,56.99,5
16.39,106.38,1,250.0,6.0,89.99,5
115.15,514.15,2,19000.0,9.0,399.0,5
26.96,86.95,1,525.0,30.0,59.99,5
23.14,103.04,4,1383.0,7.0,79.9,4
17.63,47.53,1,200.0,10.0,29.9,3
8.82,40.72,1,350.0,5.0,31.9,5
11.12,200.0,1,700.0,28.0,329.0,2
11.12,140.12,1,700.0,28.0,329.0,2
19.13,169.13,3,4000.0,22.0,150.0,1
12.69,52.29,1,900.0,7.0,39.6,5
6.65,72.19,3,1100.0,7.0,19.99,4
15.65,72.19,3,7300.0,7.0,29.9,4
85.47,1070.74,10,27150.0,3.0,449.9,4
25.11,165.11,4,4850.0,26.0,140.0,4
15.38,55.38,1,200.0,7.0,40.0,3
23.98,173.88,1,533.0,12.0,149.9,5
13.08,82.98,1,2600.0,3.0,69.9,3
15.9,135.9,2,16550.0,6.0,120.0,5
13.98,283.88,5,3050.0,6.0,269.9,5
18.34,52.24,1,150.0,9.0,33.9,5
38.36,467.36,1,2867.0,22.0,429.0,5
8.72,33.71,3,50.0,7.0,24.99,1
13.86,133.76,10,1800.0,20.0,119.9,5
13.18,119.18,1,100.0,9.0,106.0,4
13.15,129.05,1,2300.0,17.0,115.9,5
18.23,126.44,1,350.0,7.0,44.99,5
25.03,143.93,2,900.0,19.0,118.9,5
15.77,95.72,1,1250.0,4.0,79.95,5
21.15,55.15,1,400.0,8.0,34.0,4
16.6,51.5,2,1100.0,10.0,34.9,5
21.43,156.33,1,8350.0,12.0,134.9,5
14.13,74.03,3,7000.0,5.0,59.9,1
16.7,196.7,8,200.0,15.0,180.0,3
17.93,219.32,6,450.0,3.0,36.9,5
18.27,73.27,5,550.0,16.0,55.0,5
16.79,46.79,1,188.0,10.0,30.0,4
21.54,171.44,8,8350.0,4.0,149.9,5
45.66,185.56,1,18400.0,14.0,139.9,5
17.99,77.89,7,1200.0,13.0,59.9,5
15.1,50.09,1,250.0,8.0,34.99,5
20.68,106.58,10,1400.0,10.0,85.9,4
15.39,105.38,1,250.0,29.0,89.99,1
18.09,138.09,1,1550.0,20.0,120.0,5
19.04,31.29,3,175.0,15.0,12.25,5
27.36,117.26,1,1050.0,9.0,89.9,5
17.17,122.07,2,1075.0,25.0,104.9,1
17.3,167.2,8,5500.0,17.0,149.9,5
22.88,77.87,3,350.0,24.0,54.99,3
7.55,72.55,1,200.0,4.0,65.0,4
14.32,28.67,1,1500.0,14.0,137.0,5
14.32,122.65,3,1500.0,14.0,137.0,5
26.24,163.24,1,950.0,26.0,137.0,5
10.15,69.14,6,200.0,8.0,58.99,5
55.72,785.72,6,11900.0,22.0,730.0,5
44.85,194.85,8,3800.0,3.0,150.0,5
21.43,155.6,1,10400.0,17.0,134.17,5
24.41,204.41,10,700.0,8.0,180.0,1
35.67,76.57,1,700.0,29.0,40.9,5
10.14,199.14,8,1800.0,6.0,189.0,5
40.32,330.22,6,3850.0,20.0,289.9,5
13.22,182.33,5,1250.0,7.0,99.9,5
13.22,182.33,5,725.0,7.0,55.99,5
13.51,37.41,1,150.0,7.0,23.9,5
37.16,72.16,5,280.0,11.0,35.0,5
26.31,236.21,7,4100.0,18.0,209.9,3
42.31,722.21,5,710.0,17.0,679.9,5
34.15,69.15,3,500.0,13.0,35.0,5
15.84,214.84,4,700.0,5.0,199.0,5
16.83,51.66,3,1950.0,5.0,9.0,5
14.1,63.1,1,300.0,11.0,49.0,1
19.56,72.56,2,1067.0,9.0,53.0,5
9.7,358.5,2,363.0,5.0,348.8,5
11.86,62.76,4,350.0,1.0,50.9,5
9.09,53.99,1,400.0,12.0,44.9,5
7.47,37.37,1,50.0,2.0,29.9,5
14.52,64.52,1,300.0,4.0,50.0,1
13.81,127.38,10,835.0,7.0,113.57,5
18.45,68.35,6,200.0,7.0,49.9,5
16.14,71.04,3,1100.0,9.0,54.9,5
17.0,86.99,8,300.0,2.0,69.99,5
54.68,503.68,12,23900.0,6.0,449.0,3
27.54,107.44,2,1200.0,7.0,79.9,4
7.78,57.68,1,600.0,8.0,49.9,1
17.67,77.57,1,1550.0,12.0,59.9,5
23.3,95.2,1,1100.0,7.0,71.9,5
12.82,201.82,4,6663.0,8.0,189.0,1
53.21,176.2,8,700.0,12.0,122.99,5
15.12,67.62,3,425.0,13.0,52.5,4
13.92,142.92,2,6550.0,6.0,129.0,3
50.06,400.03,8,4800.0,11.0,349.97,5
14.78,81.68,1,1650.0,8.0,66.9,4
15.1,65.1,6,200.0,10.0,50.0,4
16.67,165.57,2,3900.0,4.0,148.9,5
13.51,83.41,1,150.0,7.0,69.9,5
15.3,87.86,1,590.0,12.0,28.63,5
13.44,72.77,4,1000.0,17.0,59.33,2
19.95,64.85,1,400.0,24.0,44.9,3
16.11,75.01,3,400.0,14.0,58.9,4
57.26,127.26,2,1850.0,16.0,70.0,4
13.81,112.81,1,7050.0,6.0,99.0,4
17.46,386.46,2,350.0,7.0,369.0,5
12.87,42.77,1,200.0,8.0,29.9,4
17.66,76.65,7,200.0,8.0,58.99,5
23.0,184.99,10,3450.0,6.0,161.99,5
15.85,74.85,3,300.0,20.0,59.0,3
13.71,112.71,2,6150.0,6.0,99.0,5
15.87,175.77,1,584.0,11.0,159.9,5
19.59,64.49,1,3200.0,5.0,44.9,5
29.42,99.32,1,10600.0,16.0,69.9,4
23.16,822.16,8,500.0,13.0,799.0,5
15.8,165.7,2,6350.0,17.0,149.9,5
16.79,54.78,1,300.0,16.0,37.99,5
16.14,215.14,1,240.0,9.0,199.0,5
18.6,568.59,3,267.0,6.0,549.99,4
17.62,426.62,6,600.0,21.0,409.0,3
8.35,35.75,1,400.0,6.0,27.5,5
8.35,0.1,1,400.0,6.0,27.5,5
38.02,104.52,7,1250.0,18.0,66.5,5
7.43,31.93,1,250.0,3.0,24.5,5
33.14,132.13,2,2225.0,25.0,98.99,5
7.78,50.27,5,600.0,3.0,42.49,5
12.39,182.39,1,1350.0,10.0,170.0,2
17.63,57.53,2,150.0,12.0,39.9,4
23.47,119.47,4,2140.0,8.0,96.0,2
14.9,179.8,10,200.0,13.0,164.9,3
14.13,69.03,1,500.0,12.0,54.9,5
15.79,145.79,5,2.0,13.0,130.0,3
60.23,300.22,1,19425.0,50.0,239.99,1
14.66,144.56,3,350.0,6.0,129.9,5
20.77,119.76,4,2100.0,8.0,98.99,5
17.81,195.62,4,6038.0,4.0,80.0,5
7.39,37.79,2,500.0,7.0,30.4,5
8.27,68.17,1,100.0,4.0,59.9,5
12.61,170.61,8,900.0,7.0,158.0,5
16.01,145.91,1,100.0,5.0,129.9,5
27.28,167.18,8,2900.0,8.0,139.9,3
21.15,43.14,1,300.0,33.0,21.99,5
23.29,123.29,5,15800.0,3.0,100.0,5
9.55,43.55,1,650.0,6.0,34.0,5
10.65,187.65,10,620.0,7.0,177.0,5
16.54,128.44,6,2550.0,9.0,111.9,5
14.04,20.04,1,250.0,6.0,66.0,5
14.04,30.0,1,250.0,6.0,66.0,5
39.74,248.74,1,550.0,14.0,209.0,5
17.39,250.39,1,540.0,16.0,233.0,5
18.93,137.83,5,317.0,5.0,118.9,5
21.75,151.74,2,5250.0,16.0,129.99,5
70.54,310.53,1,12100.0,62.0,239.99,5
14.52,45.52,1,390.0,11.0,31.0,5
15.1,48.09,4,688.0,15.0,32.99,5
12.48,47.47,3,150.0,6.0,34.99,5
14.61,137.6,4,400.0,50.0,122.99,3
14.27,178.24,8,1100.0,1.0,74.85,5
15.24,85.14,8,283.0,11.0,69.9,5
19.38,46.28,1,550.0,4.0,26.9,5
18.16,61.19,2,1700.0,40.0,129.9,1
18.16,86.87,1,1700.0,40.0,129.9,1
21.78,820.68,8,550.0,7.0,798.9,5
22.71,352.64,4,1087.0,8.0,329.93,5
21.43,60.43,2,700.0,21.0,39.0,5
23.13,113.03,1,150.0,50.0,89.9,1
16.32,105.32,1,200.0,9.0,89.0,5
24.03,902.03,5,283.0,19.0,878.0,5
13.07,82.97,1,1200.0,27.0,69.9,3
8.29,21.19,1,320.0,3.0,12.9,5
27.48,454.76,1,3450.0,16.0,199.9,5
15.1,65.0,1,300.0,11.0,49.9,5
9.05,108.05,5,450.0,7.0,99.0,5
19.25,68.25,6,250.0,6.0,49.0,4
27.09,105.89,2,567.0,15.0,78.8,2
13.66,105.16,2,900.0,7.0,91.5,5
18.79,148.78,4,425.0,19.0,129.99,3
16.42,80.32,1,500.0,7.0,63.9,4
21.39,181.29,5,725.0,14.0,159.9,5
7.78,66.78,1,250.0,2.0,59.0,5
12.56,610.56,1,400.0,2.0,598.0,4
17.24,131.23,3,100.0,37.0,113.99,1
16.11,46.01,1,600.0,8.0,29.9,5
17.63,37.62,1,100.0,21.0,19.99,5
10.96,40.95,1,400.0,5.0,29.99,5
8.65,42.04,1,120.0,5.0,130.0,5
8.65,96.61,5,120.0,5.0,130.0,5
18.2,128.15,5,500.0,21.0,109.95,5
18.0,52.9,1,200.0,4.0,34.9,5
0.0,53.9,1,1550.0,10.0,53.9,1
18.38,58.38,1,283.0,6.0,40.0,5
15.34,100.24,10,800.0,7.0,84.9,4
18.17,103.16,5,1400.0,15.0,84.99,1
13.39,118.29,1,314.0,8.0,104.9,5
45.09,270.16,1,6050.0,17.0,89.99,2
14.5,72.39,3,950.0,9.0,57.89,4
16.04,121.04,1,5900.0,16.0,105.0,1
12.76,102.06,1,180.0,14.0,89.3,5
13.57,92.57,3,1500.0,15.0,79.0,4
17.06,59.06,1,200.0,11.0,42.0,4
11.15,35.1,1,1650.0,6.0,23.95,3
18.66,130.26,1,3313.0,14.0,111.6,4
19.32,60.31,1,650.0,9.0,40.99,4
25.18,124.08,1,300.0,13.0,98.9,3
14.1,28.1,1,200.0,8.0,14.0,5
12.61,142.61,3,5650.0,9.0,130.0,4
16.18,76.08,1,750.0,23.0,59.9,5
9.51,109.5,1,1200.0,3.0,99.99,5
15.23,60.22,6,100.0,12.0,44.99,5
17.6,55.1,1,1300.0,12.0,37.5,4
19.05,55.56,5,700.0,22.0,8.73,2
14.08,120.28,5,4300.0,15.0,15.99,5
18.35,388.25,1,258.0,12.0,369.9,5
16.92,46.82,1,217.0,3.0,29.9,5
10.96,55.96,5,175.0,5.0,45.0,4
13.63,198.62,8,538.0,10.0,184.99,5
18.27,118.17,2,850.0,15.0,99.9,5
14.85,349.7,8,922.0,4.0,160.0,5
13.98,103.16,5,750.0,7.0,89.18,4
34.85,204.84,4,3950.0,31.0,169.99,2
12.44,117.34,5,1150.0,2.0,104.9,5
45.91,624.91,10,14100.0,9.0,579.0,5
16.81,166.8,1,650.0,13.0,149.99,5
9.1,58.99,1,875.0,8.0,49.89,1
30.17,177.16,3,15475.0,14.0,146.99,3
17.03,101.93,1,321.0,11.0,84.9,4
22.03,821.03,8,800.0,13.0,799.0,4
16.79,39.69,1,300.0,12.0,22.9,3
13.38,346.74,10,4475.0,5.0,99.99,5
13.38,346.74,10,2050.0,5.0,219.99,5
17.62,87.52,1,2500.0,7.0,69.9,4
13.44,73.34,3,5500.0,2.0,59.9,5
27.79,386.79,10,150.0,31.0,359.0,2
22.91,107.81,1,850.0,11.0,84.9,5
7.78,42.77,1,217.0,6.0,34.99,5
21.22,125.21,1,2050.0,12.0,103.99,4
14.1,48.1,1,400.0,7.0,34.0,5
26.68,81.17,6,3150.0,4.0,54.49,2
69.23,752.21,4,6100.0,11.0,682.98,5
24.07,168.12,3,3000.0,22.0,59.99,5
15.1,37.1,3,200.0,30.0,22.0,4
24.84,43.83,1,100.0,13.0,18.99,5
18.23,41.22,1,100.0,7.0,22.99,5
15.1,45.2,1,200.0,37.0,30.1,1
23.5,40.65,1,1700.0,12.0,99.99,3
23.5,82.84,8,1700.0,12.0,99.99,3
11.1,81.0,2,6050.0,4.0,69.9,5
16.12,86.02,1,2500.0,5.0,69.9,5
25.35,167.55,1,3750.0,10.0,142.2,2
16.95,51.15,1,150.0,20.0,34.2,3
18.35,318.34,5,1750.0,11.0,299.99,3
15.16,74.16,1,600.0,7.0,59.0,1
15.3,75.2,1,300.0,20.0,59.9,5
35.35,140.34,1,6133.0,10.0,104.99,4
18.23,51.13,1,767.0,7.0,32.9,5
19.0,207.8,3,427.0,16.0,99.9,5
19.0,207.8,3,431.0,16.0,69.9,5
14.54,178.34,1,3850.0,2.0,163.8,5
18.92,136.52,1,200.0,6.0,117.6,4
37.26,87.16,1,400.0,14.0,49.9,5
40.2,190.2,3,4000.0,11.0,150.0,5
38.11,176.11,3,10050.0,22.0,138.0,5
24.12,244.82,5,1850.0,10.0,220.7,5
25.73,90.73,1,1032.0,13.0,65.0,4
22.93,62.92,1,3050.0,10.0,39.99,5
8.72,66.62,3,600.0,1.0,57.9,4
34.72,1234.62,10,2600.0,7.0,1199.9,5
16.36,246.26,4,335.0,16.0,229.9,5
82.92,765.8,5,14350.0,18.0,299.98,5
7.88,96.77,1,200.0,4.0,88.89,4
7.93,136.93,1,400.0,3.0,129.0,5
16.11,132.02,2,600.0,23.0,49.9,5
15.56,131.56,2,300.0,6.0,116.0,4
17.92,58.82,1,700.0,13.0,40.9,5
15.1,28.75,1,200.0,30.0,13.65,4
13.58,93.48,1,150.0,27.0,79.9,4
18.3,46.8,1,250.0,6.0,28.5,5
17.26,92.16,5,1500.0,15.0,74.9,3
16.49,59.39,1,1130.0,11.0,42.9,5
10.96,39.86,3,266.0,11.0,28.9,4
18.41,184.31,3,1752.0,10.0,165.9,5
8.75,66.65,1,575.0,2.0,57.9,5
16.79,15.6,1,100.0,82.0,34.0,3
16.79,15.19,1,100.0,82.0,34.0,3
16.79,20.0,1,100.0,82.0,34.0,3
20.8,37.79,1,200.0,29.0,16.99,4
9.69,144.59,10,650.0,4.0,134.9,3
11.85,46.75,2,300.0,8.0,34.9,5
15.94,515.93,8,425.0,7.0,499.99,5
76.11,295.11,5,9650.0,23.0,219.0,5
13.71,57.7,1,700.0,13.0,43.99,4
43.48,202.48,1,7300.0,16.0,159.0,4
35.35,175.25,3,5950.0,18.0,139.9,5
24.27,424.03,6,4800.0,5.0,399.76,5
21.23,127.22,1,2500.0,21.0,105.99,4
16.92,49.82,2,600.0,17.0,32.9,5
9.51,108.51,3,600.0,10.0,99.0,3
16.57,226.57,2,150.0,12.0,210.0,5
16.22,82.12,1,800.0,25.0,65.9,5
15.1,37.6,1,250.0,8.0,22.5,5
11.97,121.96,1,3775.0,2.0,109.99,5
31.79,180.79,4,10100.0,10.0,149.0,5
38.61,762.61,10,3650.0,5.0,724.0,5
7.64,126.64,2,6550.0,9.0,119.0,4
22.53,139.93,2,430.0,22.0,117.4,4
17.17,78.97,6,600.0,17.0,61.8,4
23.37,136.37,6,1575.0,41.0,113.0,3
37.21,236.81,2,500.0,8.0,199.6,5
15.1,41.09,4,150.0,26.0,25.99,3
20.15,150.05,5,1600.0,7.0,129.9,5
8.72,37.72,1,300.0,4.0,29.0,5
18.16,296.12,4,1600.0,8.0,129.9,5
19.76,288.76,10,346.0,41.0,269.0,4
15.23,41.13,1,350.0,6.0,25.9,5
16.73,281.73,2,200.0,5.0,265.0,5
9.27,74.27,3,550.0,6.0,65.0,4
41.33,91.23,1,1650.0,10.0,49.9,5
11.72,111.12,10,1632.0,1.0,99.4,5
11.9,69.7,5,350.0,16.0,57.8,5
15.1,30.0,1,150.0,11.0,14.9,5
20.07,189.97,3,5000.0,8.0,169.9,4
22.58,236.57,4,1950.0,8.0,213.99,4
7.39,14.39,1,150.0,5.0,7.0,3
23.07,93.07,4,1900.0,26.0,70.0,1
15.84,125.74,8,1300.0,8.0,109.9,5
14.52,58.41,1,338.0,7.0,43.89,5
15.1,28.0,1,150.0,5.0,12.9,5
17.69,76.68,1,350.0,12.0,58.99,5
9.44,152.88,2,1050.0,1.0,67.0,5
22.14,51.89,4,100.0,9.0,29.75,5
20.18,119.18,10,2350.0,21.0,99.0,3
15.79,164.79,3,300.0,11.0,149.0,4
